stars,publishedAtDate,name,text,title,subTitle,description,price,totalScore,likesCount,isLocalGuide,reviewId,categoryName,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewUrl,reviewerId,reviewerNumberOfReviews,reviewerPhotoUrl,reviewerUrl,reviewsCount,scrapedAt,state,street,temporarilyClosed,url,website,categories/0,categories/1,categories/2,categoryName.1,genre,keywords,keywords_only,sentiment,sent_score_0,label,placeId,text_length,prompt,text_gpt3_v2,prompt_v3
,,,"Overwhelming cigarette smell as soon as we walked in the lobby, it just got worse as the elevator opened to the third floor. The one ""blanket"" on the bed was torn open in three different places and the bed was rock hard,, not one out of our group got more than an hour of sleep here,  Breakfast was the best thing about the stay, also the blackout curtains were terrible all kinds of light streams in. As I am reading the other reviews and responses from the owner it is clear nothing will change and most people had a worse experience, it is absolutely hilarious how in denial some people are Gordon Ramsay couldn't save this place. Do NOT WASTE YOUR MONEY HERE! and btw I didnt stay under my name it was under my partners name so no ""investigation"" would find me anyway. ;)",Days Inn & Suites by Wyndham Kansas City South,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNPb2JUNEJ3EAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJn3oC7InmwIcRcirhIFjQAoI,,A Google Maps review about a Hotel. ###, Don't stay here. The employee at the front desk was unprofessional and the hotel smelled like marijuana. The bathroom door wouldn't close properly and the  outlets didn't work. The door would keep popping open whenever someone went in or out of the room. I paid for 2 queen beds and got 2 full beds.  I wouldn't stay at this location again. ,A Google Maps review about a Hotel. ###
,,,"Clean, friendly. First night they had no non-smoking rooms, but switched me quickly the following morning. Minimal but sufficient covid-19 careful breakfast. Parking lot not RV or trailer friendly, but room in back when not crowded.",Days Inn & Suites by Wyndham Kansas City South,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQ2eV83ZjFBRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJn3oC7InmwIcRcirhIFjQAoI,,A Google Maps review about a Hotel. ###," This is a very nice property. The staff, steak and SERVICE was outstanding! I was concerned with not being on the ocean that it would not be a nice property. I was pleasantly surprised. It is on a nice part of the hotel, basically on the same floor as the pool/beach area with covered and open air seating, 1 story above the tiki bar and 2 stories from the main pool area.

Our view was great. The room was excellent. I was traveling with my 12 and 8 year old daughters so the access to the pool area was perfect. They loved it too. Everything was very clean and they did a lot of upgrades. The elevators are a little slow but just a minor due to so much traffic",A Google Maps review about a Hotel. ###
,,,"We booked around noon and arrived around 9pm. Our room, 130, was at the end of the hall, by an A/C unit set at 60 degrees. Upon entering, we were immediately hit with a strong mold smell. Our room A/C unit was also set at 60. We turned it to heat and began suffocating from an enveloping odor of mold/mildew. Everything--carpet and sheets, felt damp. We asked to move but were told all rooms were taken. Suspecting water damage, I found peeling wallpaper near the floor and doors in the hallway. Inspecting the room, ceiling paint was cracking, falling away, and stained with water rings. The walls are weak and give under pressure near the floor under the window. Metal fixings (hinges, pipes, hangers...) are rusted. There are cobwebs in the corners, and plenty of pubic hairs on the bathroom floor. The door sign with the room prices is yellowed, smudged (mildew?), and has hair hanging from it. The free wifi had 1 bar at best and really never stayed connected throughout our stay. This was much worse than but much more expensive than the motel we stayed at the night before.",Days Inn & Suites by Wyndham Kansas City South,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURBaHB2Tzd3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJn3oC7InmwIcRcirhIFjQAoI,,A Google Maps review about a Hotel. ###," Perfect place to detour on way to Bush Gardens. Ralph's restaurant on site is great, large rooms, pool and spa. The staff front desk and housekeeping were all very friendly, professional and personal. ",A Google Maps review about a Hotel. ###
,,,"Worn but clean. Air in lobby did smell like stale cigarettes. If you like smoking and traveling with pets, they allow those things. It did not smell in my room. Towels, sheets, pillows were clean. Minimalist breakfast followed Covid-19 safety measures.",Days Inn & Suites by Wyndham Kansas City South,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM2d0pHZkF3EAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJn3oC7InmwIcRcirhIFjQAoI,,A Google Maps review about a Hotel. ###," I had a great experience at the Westin Diplomat. The view was amazing, the staff was kind and friendly, and the hotel was clean. My only complaint would be that the AC didn’t seem to be working properly. I asked at the front desk and they were able to offer me extra blankets which helped a lot. I would recommend this hotel if you’re looking for a great beachfront experience. ",A Google Maps review about a Hotel. ###
,,,"My favorite is... go cart, laser tag and bumper car! So much fun for team building :) cannot miss",Hinkle Fun Center,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURZN0tLLVpREAE,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJo3u9FkagGIcRnirU_57cLkE,,A Google Maps review about a Amusement center. ###," Clean place with a good variety of games, including some that are new to me. The food is pretty standard amusement park food (basically fast food), and not great, but not horrible either. The best deal I found was to go to the Walgreens located on the same campus as Putt-Putt, and buy a chip package, and then use it at the same location. ",A Google Maps review about a Amusement center. ###
,,,"A really cute minigolf course! Takes about 2 hours to get through 36 holes, good date or fun family outing. The staff are friendly and helpful. 10/10 would recomend.",Hinkle Fun Center,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMwMnFYd2dnRRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJo3u9FkagGIcRnirU_57cLkE,,A Google Maps review about a Amusement center. ###," Fun place for kids of all ages..all the crane machines and games are digital so you can buy tickets and win prizes..it’s pretty cheap

It taked about 2 hrs for us to get through all activitys then go back to where you start and reset.. ",A Google Maps review about a Amusement center. ###
,,,"We bring the family here on a regular basis. The putt putt is a lot of fun. Some times they have discounted games, two for one. Generally busy, but not so busy we have to wait for others to finish putting. Two courses to choose from (lakes or rivers). Discount for putting both. Free parking and entrance. Lots of ticket giving games provide opportunities to trade tickets for prizes, but this is not the reason we go. My kids have been invited here for birthday events that provide pizza, games, putt putt, gocarts, and bumperboats. If your interested they also have a laser tag play area and paintball course.",Hinkle Fun Center,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN3dVlPR3BnRRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJo3u9FkagGIcRnirU_57cLkE,,A Google Maps review about a Amusement center. ###, The employees seem as if they don't want to be there.... except for one gentleman. So I've been thinking about it and figured maybe they're expecting a shift change and then get stuck with us we the paying customers. Maybe that's why they seem miserable 😂 we had a good time regardless of their attitudes. It was our first time visiting and it was my daughter bday. She had a blast on the trampoline and basketball. The laser tag was cool but I felt like we were in it too long. Kinda felt like were breathing in the fog. Breakdance area was cool and bouncy house fun. ,A Google Maps review about a Amusement center. ###
,,,"Pros: some fun stuff for kids! Go karts, bumper boats, rock climb, trampoline jump. There are also laser tag and mini golf available. There is a game room with some arcade style games, snacks, etc. Kids will love everything here, and you might too.

Cons: EXPENSIVE! Understand before you go that tickets for just outside activities are $30 per person... For 2 hours. That's $120 for a family of 4. Want to play a doubt of mini golf? That's not included... That's another $18... Per person. So now you're up to $200. Wanna try laser tag?it's very fun, but also not included.

Your kids will want to play the arcade games to win tickets, you can buy game passes for a time limit.

During fully open operation and during the summer it is *crowded* so lines are long so be prepared to wait.

Bottom line - kids will have a blast, go on off-peak days if you can, look online or ask about packages for activities and games, and be prepared to shell out a lot of money for the afternoon; if you're not ready to either drop a couple hundred bucks or disappoint the kids by telling them ""no"" then maybe come back a different time.",Hinkle Fun Center,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURxaEppWGpBRRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJo3u9FkagGIcRnirU_57cLkE,,A Google Maps review about a Amusement center. ###, This was my first time coming to Frankie's.  I was there for about an hour...45 minutes of that I was entertained by the games. I even left with a prize. ,A Google Maps review about a Amusement center. ###
,,,Took our Children Over The Weekend And We had A great Time. Its Worth The fun we Will Go Again Soon.,Hinkle Fun Center,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURnd3N1OUdnEAE,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJo3u9FkagGIcRnirU_57cLkE,,A Google Maps review about a Amusement center. ###," Great fun for the entire family. Jumping on trampolines is great aerobic exercise, and lots of fun. Highly recommended. ",A Google Maps review about a Amusement center. ###
,,,"My husband and I really enjoyed playing mini golf. It was a little more expensive than we thought, but the course was well-maintained. We will be back!",Hinkle Fun Center,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNzOThiVG9BRRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJo3u9FkagGIcRnirU_57cLkE,,A Google Maps review about a Amusement center. ###, I had my baby shower here and it was a great experience! Sonia accommodated all of my specific needs and handled all of the reservations and guest list flawlessly! Thank you Sonia and your team for a great event! ,A Google Maps review about a Amusement center. ###
,,,"Took my family here and they had a blast.  I highly recommend  purchasing the unlimited pass.  It's a little more pricey, but we'll worth it if your kids want to try everything a few times.  Tip: bring extra clothes in case they get wet with the bumper boats.",Hinkle Fun Center,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURnbDVLTmhRRRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJo3u9FkagGIcRnirU_57cLkE,,A Google Maps review about a Amusement center. ###," This location is convenient for my kids and their friends to just show up and hang out.  They range from elementary age up through high school age, and the diverse age range all enjoy this place.  They have a lot of games that are both competitive and not competitive, as well as food and drinks.  The prices are reasonable and the place is well kept. ",A Google Maps review about a Amusement center. ###
,,,Awesome day today with family.Celebrating Sheldons bday,Hinkle Fun Center,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURBMW9HRHF3RRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJo3u9FkagGIcRnirU_57cLkE,,A Google Maps review about a Amusement center. ###, What is with the techno/house music? Really didn’t expect that here. The basketballs seem to be getting smaller. I had to keep going up to get it. ,A Google Maps review about a Amusement center. ###
,,,Fun for kids and adults we had a blast for my Godsons birthday party.,Hinkle Fun Center,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQwbWZQOU1nEAE,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJo3u9FkagGIcRnirU_57cLkE,,A Google Maps review about a Amusement center. ###," Awesome bowling alley. Lots of arcade games and their food isn’t super expensive. They also have mini-golf, a lazer tag, a little go-kart track, and bumper cars. ",A Google Maps review about a Amusement center. ###
,,,"Took our 14 y.o. niece and everyone, including adults, had a great time.  Staff was excellent.  The unlimited pass is you best value but allow several hours to accommodate the activities.",Hinkle Fun Center,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN1cDhIWWhnRRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJo3u9FkagGIcRnirU_57cLkE,,A Google Maps review about a Amusement center. ###," This place it's extremely hot no ac and elevators are breaking down . Needs maintenance on the ac units . Seems like the ac is only working on the first floor even tho settings are on max on both of them.
But in all this place is great but management needs to make the ac work more efficient and elevators need to work more often. ",A Google Maps review about a Amusement center. ###
,,,"I have been coming to this place since it opened. It's a great place for the whole family. Go carts, bumper boats, miniature golf, laser tag, paint ball, arcade. My favorite is nickel city, the games are a little cheaper so your money lasts a little longer. All the staff are always courteous and willing to help. Here are some of the thing I have won using my tickets.",Hinkle Fun Center,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURnOWZpR1lBEAE,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJo3u9FkagGIcRnirU_57cLkE,,A Google Maps review about a Amusement center. ###," I had a great time here. I was visiting from Chicago and stumbled across Flying Discs on google. I wanted a place to de-stress after a long day of visiting and I found it here. I played until close to midnight, had a couple beers, and was in a great mood on my drive back to Chicago. Staff was super helpful and friendly. ",A Google Maps review about a Amusement center. ###
,,,Pictures speak for themselves just an amazing place with amazing fun associates. Thank you.,Hinkle Fun Center,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURvaThTOHJBRRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJo3u9FkagGIcRnirU_57cLkE,,A Google Maps review about a Amusement center. ###, Best arcades in the state. Good food too. ,A Google Maps review about a Amusement center. ###
,,,Great miniature golf course that's very scenic to look at as well as great indoor games!,Hinkle Fun Center,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURVb2J6WEl3EAE,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJo3u9FkagGIcRnirU_57cLkE,,A Google Maps review about a Amusement center. ###," I've been to Hassan's several times, and it's always a blast! The staff is great, and the games are fun and challenging. I love that I can eat inside while waiting for my turn at a game. ",A Google Maps review about a Amusement center. ###
,,,"Very nice hotel, large, quiet rooms. Hotel is far enough from the freeway to be quiet but close enough to be convenient. The staff are friendly and accommodating. Ample parking available. There is an Italian restaurant in the hotel and, I believe, a bar though I didn't visit either one. Would recommend for anyone that needs their rest and doesn't want to hear a bunch of kids running up and down the halls or inconsiderate adults not using their inside voices.","Crowne Plaza Shenandoah - Woodlands Area, an IHG Hotel",,,,,,,ChZDSUhNMG9nS0VJQ0FnSUR5dXYzRVV3EAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoRwft-Y2R4YRHcX45IQTElo,,A Google Maps review about a Hotel. ###," We stay at this hotel every couple of months. It's def. above average for a Ramada. The staff is friendly, professional, and helpful. The rooms above the 3rd floor have been nicely redone with new bathrooms and flat screen TVs. The food in the restaurant and bar is actually pretty good. The kicker is it's mere feet down the beach. ",A Google Maps review about a Hotel. ###
,,,"This is a really good place, and they have a really awesome service. Everything is good and clean. This hotel is warm and smells really good. ♥️♥️♥️♥️♥️","Crowne Plaza Shenandoah - Woodlands Area, an IHG Hotel",,,,,,,ChZDSUhNMG9nS0VJQ0FnSURDeTU2RkZBEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoRwft-Y2R4YRHcX45IQTElo,,A Google Maps review about a Hotel. ###," One of the nastiest places I have ever stayed. Dirty, no paper towels in the restroom. Ceiling tiles falling down and furniture missing legs. Stay away from this nasty place. ",A Google Maps review about a Hotel. ###
,,,"Beautiful new construction hotel.

Room:
Room was clean which is really the most important thing.  Bed wasn't uncomfortable but didn't get the best sleep either. No real complaints.

Breakfast:
Breakfast is not free and the cost for breakfast is insane!","Crowne Plaza Shenandoah - Woodlands Area, an IHG Hotel",,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNBeHREeDdBRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoRwft-Y2R4YRHcX45IQTElo,,A Google Maps review about a Hotel. ###," Great service, comfortable bed and clean room! ",A Google Maps review about a Hotel. ###
,,,"Pretty disappointed in the pool area. The best way to escape the Texas heat and the pool is green.
The patio furniture is run down and the fire ants bite- don’t take your shoes off !!
Seriously that isn’t grass- it’s the pool.    The ice machine was down on 3 floors and the list goes on.

This property doesn’t uphold the Woodlands Standards at all.
Seriously 3  shade umbrellas from Walmart was a common sense expense. When I spoke to management I was told it was a franchise property - I guess they have lower standards.","Crowne Plaza Shenandoah - Woodlands Area, an IHG Hotel",,,,,,,ChdDSUhNMG9nS0VJQ0FnSURPb04ydHBRRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoRwft-Y2R4YRHcX45IQTElo,,A Google Maps review about a Hotel. ###, Pool was amazing. Room was decent. A/C was good don't blow cold.  Buffet was not good.  Tasted like it sat.  Not where Buffet should be at. ,A Google Maps review about a Hotel. ###
,,,"Location is great. Service was good with very comfortable bed ,no complaints nice decor in lobby and hallways .","Crowne Plaza Shenandoah - Woodlands Area, an IHG Hotel",,,,,,,ChZDSUhNMG9nS0VJQ0FnSURPNnJMcFJ3EAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoRwft-Y2R4YRHcX45IQTElo,,A Google Maps review about a Hotel. ###," The description is misleading. The pictures represent a Hilton, not a roadside motel of the 1970's. Very plain and outdated, no elevator,  paper thin walls, and ancient TV. Actually, it is a smoke free environment which is also a surprise. Wouldn't stay again. ",A Google Maps review about a Hotel. ###
,,,They upgraded us to a suite it was fabulous...highly recommend...close to shopping and lots of places to eat,"Crowne Plaza Shenandoah - Woodlands Area, an IHG Hotel",,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNtNGZ5LXlnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoRwft-Y2R4YRHcX45IQTElo,,A Google Maps review about a Hotel. ###," What a great hotel and casino! We celebrated our birthday at the Ricky Ricardo restaurant, which is a 'closed' and private room. Very warm and accommodating staff. Win some, lose some on the slots and tables. Pools and lounge are great for anyone that wants to relax. Ed Graham and the entire staff do a nice job with customer service. 5 star experience!! ",A Google Maps review about a Hotel. ###
,,,Nice hotel. Room was large and clean. Breakfast was poor with very little options. Hotel gym was nice. A lot of free parking around the hotel. It is easy to arrive by car from the airport (about 30 min drive). Fast check in and check out.,"Crowne Plaza Shenandoah - Woodlands Area, an IHG Hotel",,,,,,,ChdDSUhNMG9nS0VJQ0FnSURLaGZiYXNnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoRwft-Y2R4YRHcX45IQTElo,,A Google Maps review about a Hotel. ###," Girls weekend, close to the beach and pool. Overpriced for the quality of the room,  but Ocean Park is hard to beat. It's an older property, but it's in a great location. Better than some of the dumps in the area. ",A Google Maps review about a Hotel. ###
,,,"We had a group of 3 families from Chicago here and we had a great time at the hotel and in the Woodlands area as a whole. The staff at the hotel were fantastic, professional and helpful.We celebrated my daughter's 22nd  birthday and the Chef prepared a special dessert we all could share and chocolate covered strawberries for the Birthday girl!  The rooms were like brand new,  the lobby was sharp, modern and impeccably clean. The pool was beautifully designed with comfortable outdoor furniture. This hotel is highly recommended.","Crowne Plaza Shenandoah - Woodlands Area, an IHG Hotel",,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN3azRDejlRRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoRwft-Y2R4YRHcX45IQTElo,,A Google Maps review about a Hotel. ###," Ballrooms clean, breakfast excellent. Elevators could be faster. Secret Life of Pets playground clean, spacious and great for the kids. ",A Google Maps review about a Hotel. ###
,,,"The hotel was great and easy to navigate around. No problems at all with the staff as they are the best talking to you as you dine in for dinner. Would recommend for anyone and will love to go back. Hot tub was not working at the time of my arrival, so call and make sure it is operational. THE PARMESAN STEAK WAS THE BEST STEAK, I HAVE EVER HAD!!! DEFINITELY RECOMMEND. Picture of it is in the photos. The appetizers combo is really big so don't get if you plan on having a meal out of it shown in the dishes in photos. The calamari is the bomb 💣. FOOD MENU IS ADDED!","Crowne Plaza Shenandoah - Woodlands Area, an IHG Hotel",,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNxd29XQ2xBRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoRwft-Y2R4YRHcX45IQTElo,,A Google Maps review about a Hotel. ###, We had a good time here! The rooms are nothing special but they are clean and comfy. The furniture in the lobby and by the pool is kind of gross and old. But all the staff were nice and helpful. The water park is AMAZING!! Definitely recommend this place if you have kids! ,A Google Maps review about a Hotel. ###
,,,"Clean comfortable beds with amazing pillows...yes! This location is in a nice safe area and the staff was accommodating. I arrived early and was thankful they allowed me to check in early. The price and location is why I gave 5 stars. No it's not a top of the line hotel but, deserving of a high rating due to the rooms being clean and well kept. Thank you for meeting my needs during my trip!","Crowne Plaza Shenandoah - Woodlands Area, an IHG Hotel",,,,,,,ChZDSUhNMG9nS0VJQ0FnSURNcmR6dURBEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoRwft-Y2R4YRHcX45IQTElo,,A Google Maps review about a Hotel. ###," Stayed here for the weekend. The front desk attendants were very nice.The room was a nice size. Had a microwave, refrigerator and coffee maker. The bed was very comfortable. The bad:
Furniture very outdated, lamp shades had big holes in them, bathroom caulking was coming undone, bathroom faucet would sometimes stay on and sometimes shut itself off, bathroom floor tiles were a little loose and tub was very small. ",A Google Maps review about a Hotel. ###
,,,"January 11,2020 my FAMILY and I celebrated my sister 60th birthday celebration,the staff was amazing and the food was delicious the hostess mrs A. Was very nice and went above and beyond to make this was a very memorable event for my sister.I would recommend this place for any occasion  very beautiful.","Crowne Plaza Shenandoah - Woodlands Area, an IHG Hotel",,,,,,,ChdDSUhNMG9nS0VJQ0FnSURNaDVIZ293RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoRwft-Y2R4YRHcX45IQTElo,,A Google Maps review about a Hotel. ###," I has a great experience at this hotel! The front desk staff was very friendly and helpful, the room was clean and very nice. The shower had tons of space to move around!

I went to the lounge in the evening to have a few drinks and it was very nice. The bartenders were friendly and they had a great happy hour.
Well done, Caesar! ",A Google Maps review about a Hotel. ###
,,,Great place to stay. We have our Birthday celebration here for my Mother in law every year in their Ballroom. Great service all around from all the Staff.,"Crowne Plaza Shenandoah - Woodlands Area, an IHG Hotel",,,,,,,ChdDSUhNMG9nS0VJQ0FnSURxLUlmVHhBRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoRwft-Y2R4YRHcX45IQTElo,,A Google Maps review about a Hotel. ###," Didn't eat but their coffee was good and the service was pretty good for the casino crowd.
Biggest dislike was how unkempt the slots were, expected much better from the Wynn. ",A Google Maps review about a Hotel. ###
,,,"Excellent service throughout my stay!  The beach room view was well worth it, large balcony angled towards the beach.  One thing worth noting is I’d consider staying on the left side facing the beach or in the inner right to avoid the partial view a restaurants roof, had the room to the right of the presidential suite for reference.  Nothing huge but worth mentioning.  The private beach is directly behind the hotel and easy to get back and forth. Multiple places to eat and all were on par with the resort.  Several other upscale amenities, activities and services are available consistent with other Hilton resorts. Another bonus is they provide shuttle service to Baytown Wharf which is close to the resort, among other places.  If you’re looking for a place to stay that is not as crowded as other beaches around with more than enough places available to dine at without going into Destin I’d strongly recommend this place on your short list.  Plan on visiting again.",Hilton Sandestin Beach Golf Resort & Spa,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNzNWYycnFnRRAB,Resort hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoRwft-Y2R4YRHcX45IQTElo,,A Google Maps review about a Resort hotel. ###," This is a True Full Service Resort, with ALL of the bells and whistles!  The Staff could not have been more accommodating.  The food was delicious.  The rooms are beautifully appointed.  There is so much to do at this resort that you could stay an extended length of time and still not do or experience everything.  I cannot say enough good things about this resort. ",A Google Maps review about a Resort hotel. ###
,,,This place is first rate. Staff are friendly and helpful! The bar is run by Miss Avis who is FABULOUS!  Francesca was also a sweetie! The bartenders Sam & Molly are so cool. Come in and let them make you a drink or 2 and enjoy! A+ service all around! I will definitely be staying here again and again!!!,"Crowne Plaza Shenandoah - Woodlands Area, an IHG Hotel",,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMyMktLWHh3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoRwft-Y2R4YRHcX45IQTElo,,A Google Maps review about a Hotel. ###, Great breakfast included with your room! They have chocolate buttons at the front desk. Sturdy shower head. Great pillows. ,A Google Maps review about a Hotel. ###
,,,Thanks cheers to cinemark 20,Cinemark 20 and XD,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUQwNGJxekVREAE,Movie theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoyKG-Kd-oYcRAnV3bZn0Ljo,,A Google Maps review about a Movie theater. ###," I love this movie theatre. It's not filthy like other theatres can be, there are a good amount of seats with reclining backs, theres loads of space, theres sometimes discounts, theres a bar which is really handy after the cinema especially if you were caught up in some of the good movies. ",A Google Maps review about a Movie theater. ###
,,,Good one,Cinemark 20 and XD,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNZcXJQTjR3RRAB,Movie theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoyKG-Kd-oYcRAnV3bZn0Ljo,,A Google Maps review about a Movie theater. ###," Clean, friendly. A butter knife in our theater, yikes. ",A Google Maps review about a Movie theater. ###
,,,Nice place. Clean and great customer service.,Cinemark 20 and XD,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUMtcy0yWU53EAE,Movie theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoyKG-Kd-oYcRAnV3bZn0Ljo,,A Google Maps review about a Movie theater. ###, I love this place!! I am a retail store manager but I have been having a really bad day and went to go see a movie to take my mind off my day and some rude customer said something really rude to me that I couldn't respond to because they were a guest and I can't speak on behalf of AMC but customer service was so amazing the manager actually came and spoke on my behalf to that guest ! Also I splurge and get the theater with the bigger screens and I honestly never go to movie theaters anymore because I want to see it in the theaters it looks so much better! This is my 3rd time coming to this theater and I would recommend every one that goes here to splurge on the bigger screens! Love this,A Google Maps review about a Movie theater. ###
,,,Big and classic theater; has about 25 theaters. Never got too crowded which I love it.,Cinemark 20 and XD,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURXb082MlpREAE,Movie theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoyKG-Kd-oYcRAnV3bZn0Ljo,,A Google Maps review about a Movie theater. ###, My husband and I was some of the very first to see Green Book. It was an unbelievable film. Being human beings we are naturally biased towards members of our own families and friends but this film conveyed the true struggle and plight that many African Americans gone through who were desperate to find jobs or just see a movie! One of the amazing parts I liked was that when in these small towns they were able to eat in places other than just the black part of the restaurant. ,A Google Maps review about a Movie theater. ###
,,,This place may just be a movie theater to some people 🎥 but for me it’s way more than that this is where a big part of my story began I started working here almost 5 years ago where I met an amazing girl who I am with to this day. We have been together for 4 and a half years and now engaged and have a beautiful 9 month old baby girl. At this place I met friends and made family the connections you make just by visiting this place are amazing even if it is just to watch a movie because the employees are always happy the theaters are always clean and you are guaranteed to make memories so don’t forget to capture them.😌,Cinemark 20 and XD,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURxeHEteHpnRRAB,Movie theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoyKG-Kd-oYcRAnV3bZn0Ljo,,A Google Maps review about a Movie theater. ###, Phenomenal staff. Clean theater. Great experience! ,A Google Maps review about a Movie theater. ###
,,,"Seeing John Wick 4. Just to let everyone know, they check your ticket about 3 times",Cinemark 20 and XD,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNSLUpYYkpREAE,Movie theater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJoyKG-Kd-oYcRAnV3bZn0Ljo,,A Google Maps review about a Movie theater. ###," Absolutely loved the experience, employee was very friendly and nice, snacks unlimited which is a plus, tickets are a little bit expensive but it's expected, the theater is very clean, definitely will be going back ",A Google Maps review about a Movie theater. ###
