text,reviewId,url,placeId,categoryName,stars,reviewImageUrls/0,prompt,completion
The hotel is very clean so are the rooms. The Food Court was very unexpected. It felt like dining at the mall instead of a hotel/casino. TVs are not app enabled.No housekeeping in occupied rooms due to covid that's understandable.  Lost $5 bucks on a penny slot after 1 game. Staying for additional  nights will update about other amenities offered.,ChZDSUhNMG9nS0VJQ0FnSURPMzZXZ0JREAE,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,3.0,https://lh5.googleusercontent.com/p/AF1QipMh8IJxzf87m7s0ePfngxJGmSiEPUnoW7LkzHkF=w150-h150-k-no-p,A Google Maps review about a Hotel.,The hotel is very clean so are the rooms. The Food Court was very unexpected. It felt like dining at the mall instead of a hotel/casino. TVs are not app enabled.No housekeeping in occupied rooms due to covid that's understandable.  Lost $5 bucks on a penny slot after 1 game. Staying for additional  nights will update about other amenities offered.
"Everyone is friendly and very helpful.  One extraordinary feature is the pesticide-free, pollinator garden outside the hotel.  I've taken beautiful photos of flowers and pollinators on my trips to Harrah's these past two years.",ChdDSUhNMG9nS0VJQ0FnSUR1MU4yaDRRRRAB,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,5.0,https://lh5.googleusercontent.com/p/AF1QipMeuxg-NG0PXJg3L2cD-yaY0wHJ_DxBTV2vBFv8=w150-h150-k-no-p,A Google Maps review about a Hotel.,"Everyone is friendly and very helpful.  One extraordinary feature is the pesticide-free, pollinator garden outside the hotel.  I've taken beautiful photos of flowers and pollinators on my trips to Harrah's these past two years."
"Great experience!!! Everyone nice!!! Big beautiful,  clean establishment!!!  Lots of fun!!  One of the best times I've had in a long time!!! Didn't win but had a great time loosing!!! Can't wait to go back!!!",ChZDSUhNMG9nS0VJQ0FnSUMyM0l2N1l3EAE,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,5.0,https://lh5.googleusercontent.com/p/AF1QipPTtgB7lS1BjSwRsbaxb9ve0ZQ_pUAIvICOJLpV=w150-h150-k-no-p,A Google Maps review about a Hotel.,"Great experience!!! Everyone nice!!! Big beautiful,  clean establishment!!!  Lots of fun!!  One of the best times I've had in a long time!!! Didn't win but had a great time loosing!!! Can't wait to go back!!!"
"This was my 1st experience, I believe first impressions are lasting impressions..Upon arrival I noticed 3 lines Diamond members, Seven star members and regular guests..I was a regular guest who had a reservation...but if they were ever trying to get me to be a diamond member I would have liked a nice check-in experience and it wasn't pleasant at ALL...they kept looking for Diamond and Star guests first I get it, I am a delta skymiles member and I get priority everything but I have never witnessed delta just ignore other customers who weren't skymiles members they are also accommodated along with priority customers..this was NOT the case at this Casino. The ladies at the front desk kept calling for these priority members while ignoring all the other guests and my daughter said ""We've be standing here for quite some time do you just plan on calling for diamond and seven star members only because people are literally just walking in and you're ignoring us and are we ever getting checked in?"" Well ANN was nasty in her response and once she was cleared of customers she did not bother helping us but the young lady next to her called us up while her customer had not yet cleared the counter. ANN is not a good look for this establishment when u are dealing with customers and your rooms are 458.00 a night on the weekend, things need to be DIFFERENT make guests feel welcome...ALL GUESTS...I guess I will see if the BIGGER resort wants my money and appreciate me next time. I will NOT return here...clean nice AVERAGE rooms...casino floor staff were pleasant..",ChdDSUhNMG9nS0VJQ0FnSURtZ2VyVzF3RRAB,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,3.0,https://lh5.googleusercontent.com/p/AF1QipM77KGk8TqTdhh3OCFD3sdh3LJBf6WeoS2wDhYw=w150-h150-k-no-p,A Google Maps review about a Hotel.,"This was my 1st experience, I believe first impressions are lasting impressions..Upon arrival I noticed 3 lines Diamond members, Seven star members and regular guests..I was a regular guest who had a reservation...but if they were ever trying to get me to be a diamond member I would have liked a nice check-in experience and it wasn't pleasant at ALL...they kept looking for Diamond and Star guests first I get it, I am a delta skymiles member and I get priority everything but I have never witnessed delta just ignore other customers who weren't skymiles members they are also accommodated along with priority customers..this was NOT the case at this Casino. The ladies at the front desk kept calling for these priority members while ignoring all the other guests and my daughter said ""We've be standing here for quite some time do you just plan on calling for diamond and seven star members only because people are literally just walking in and you're ignoring us and are we ever getting checked in?"" Well ANN was nasty in her response and once she was cleared of customers she did not bother helping us but the young lady next to her called us up while her customer had not yet cleared the counter. ANN is not a good look for this establishment when u are dealing with customers and your rooms are 458.00 a night on the weekend, things need to be DIFFERENT make guests feel welcome...ALL GUESTS...I guess I will see if the BIGGER resort wants my money and appreciate me next time. I will NOT return here...clean nice AVERAGE rooms...casino floor staff were pleasant.."
"We stopped at Harrah's Cherokee Valley River on the way back from Harrah's Cherokee Resort.  We didn't know anything about it until we passed it on the way up. It's smaller, but still a very nice casino. Craps tables were a $15 minimum, which is good. I won a little on the quarter slot machines. And I'd say the food court here is better than the one at the resort. We will be going back and staying here the next time. There's really no use in driving an hour more (from the Atlanta metro area) to the resort when this casino offers the same thing.",ChZDSUhNMG9nS0VJQ0FnSURXbTVIOVZBEAE,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,5.0,https://lh5.googleusercontent.com/p/AF1QipPI9dJiFbpX9iac9tEjpt8v_RDOVvsTbh4dl9xz=w150-h150-k-no-p,A Google Maps review about a Hotel.,"We stopped at Harrah's Cherokee Valley River on the way back from Harrah's Cherokee Resort.  We didn't know anything about it until we passed it on the way up. It's smaller, but still a very nice casino. Craps tables were a $15 minimum, which is good. I won a little on the quarter slot machines. And I'd say the food court here is better than the one at the resort. We will be going back and staying here the next time. There's really no use in driving an hour more (from the Atlanta metro area) to the resort when this casino offers the same thing."
"It's a great place. Really love that they are now non smoking. Only thing I didn't like was that they charge you for drinks 😩 other than that everything was sweet. They had a little arcade, bowling alley and pool tables for families with children to stay entertained. My room was neat and cozy, not as good as some of the other Harrah's locations I've been to but it was still nice. Staff was always helpful, courteous and very attentive. I left happy with heavier pockets 😁",ChZDSUhNMG9nS0VJQ0FnSUNpaGYtQmZ3EAE,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,4.0,https://lh5.googleusercontent.com/p/AF1QipMgpTyaf0AstGDBbYxYoknO4wNnZXkAcmLtfL1t=w150-h150-k-no-p,A Google Maps review about a Hotel.,"It's a great place. Really love that they are now non smoking. Only thing I didn't like was that they charge you for drinks 😩 other than that everything was sweet. They had a little arcade, bowling alley and pool tables for families with children to stay entertained. My room was neat and cozy, not as good as some of the other Harrah's locations I've been to but it was still nice. Staff was always helpful, courteous and very attentive. I left happy with heavier pockets 😁"
"Food is great and has great eats from places that I'm mostly familiar with. 95% staff is friendly, very enthusiastic, and takes pride in their jobs. I will say the security had issues reading my newer Georgia state ID upon entry. It could've been just me since I was upset I had problems accessing the casino area a few times, but it just didn't make sense that my Georgia ID didn't work, but my former NY state ID did. One security guard outside was very hostile to me where she intervened my sidetalk with my partner and told me that I can try to enter through the other side, but they wont allow me back in by any circumstances. I gave it a try and behold, my NY state ID works! If this casino can fix the issue with newer Georgia IDs, it would no longer be a hassle, but thank goodness I had ID from a different state. The casino otherwise had numerous slots to play from, and the atmosphere was very welcoming to all. I will have numerous visits, and if you're reading this as a Georgia resident, if your ID was issued 2020 or later, you might be told to leave.",ChdDSUhNMG9nS0VJQ0FnSURXMnFhRjZ3RRAB,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,4.0,https://lh5.googleusercontent.com/p/AF1QipNkabzd1pP4JiKRBGRGwZmSTFVTmobv0kYqelMG=w150-h150-k-no-p,A Google Maps review about a Hotel.,"Food is great and has great eats from places that I'm mostly familiar with. 95% staff is friendly, very enthusiastic, and takes pride in their jobs. I will say the security had issues reading my newer Georgia state ID upon entry. It could've been just me since I was upset I had problems accessing the casino area a few times, but it just didn't make sense that my Georgia ID didn't work, but my former NY state ID did. One security guard outside was very hostile to me where she intervened my sidetalk with my partner and told me that I can try to enter through the other side, but they wont allow me back in by any circumstances. I gave it a try and behold, my NY state ID works! If this casino can fix the issue with newer Georgia IDs, it would no longer be a hassle, but thank goodness I had ID from a different state. The casino otherwise had numerous slots to play from, and the atmosphere was very welcoming to all. I will have numerous visits, and if you're reading this as a Georgia resident, if your ID was issued 2020 or later, you might be told to leave."
"Sooooo, I call this casino my fun ATM.    Never too crowded, you can always find a game to play, and have hit plenty of jackpots.  Food court is decent.  However, don't waste your money @ the Landing... it's mediocre at best.  But hey, who comes to the casino to eat??  Rooms are very comfy.     Staff is great, always very friendly, never have to wait very long to get paid, even on busy nights!! Have even met a few good new gambling buddies while here!!  Have never had any issues.   I haven't visited the larger casino in Cherokee once since this one opened!!  Good luck ya'll!!!",ChdDSUhNMG9nS0VJQ0FnSUNBdU9QTWxnRRAB,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,5.0,https://lh5.googleusercontent.com/p/AF1QipOwr-nQVKIJbIApsoYF6sY9uRHaNA3Rsh4H57vy=w150-h150-k-no-p,A Google Maps review about a Hotel.,"Sooooo, I call this casino my fun ATM.    Never too crowded, you can always find a game to play, and have hit plenty of jackpots.  Food court is decent.  However, don't waste your money @ the Landing... it's mediocre at best.  But hey, who comes to the casino to eat??  Rooms are very comfy.     Staff is great, always very friendly, never have to wait very long to get paid, even on busy nights!! Have even met a few good new gambling buddies while here!!  Have never had any issues.   I haven't visited the larger casino in Cherokee once since this one opened!!  Good luck ya'll!!!"
"Went there to see the Ghost Hunters!
The casino staff were nice and professional.",ChdDSUhNMG9nS0VJQ0FnSUMtdnJUY2l3RRAB,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,5.0,https://lh5.googleusercontent.com/p/AF1QipOScFJnpFgKTmEAtVlxA6c0_SaqV_ZyfKOqsIm5=w150-h150-k-no-p,A Google Maps review about a Hotel.,"Went there to see the Ghost Hunters!
The casino staff were nice and professional."
"The hotel is clean & very professionally serviced. Check-in was a breeze, even though I was early and with a service dog. My room was cleaner than any room I've seen in years. There is adequate security in the parking lot. Amenities include a full service Starbucks, Panda Express, Arthur Treachers, a full service sit down bar & lounge, a full table service restaurant, an arcade & bowling alley. The grounds outside are very well kept. Plenty of parking and covered parking at the front doors of hotel for checking in and out. There is bell hop service at the door for larger loads to the room. Elevators are fast & clean and usually quickly available. Room cleaning service is nice and accommodating. Coffee and fridge in room. Great views of the beautiful WNC mountains from the rooms. Large flatscreen television in room. Nice size bathroom & shower.",ChdDSUhNMG9nS0VJQ0FnSUNtczl6ODlBRRAB,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,5.0,https://lh5.googleusercontent.com/p/AF1QipPhXIfgOhbELWJBJb_WyJuiemPgToQ9aevolSGE=w150-h150-k-no-p,A Google Maps review about a Hotel.,"The hotel is clean & very professionally serviced. Check-in was a breeze, even though I was early and with a service dog. My room was cleaner than any room I've seen in years. There is adequate security in the parking lot. Amenities include a full service Starbucks, Panda Express, Arthur Treachers, a full service sit down bar & lounge, a full table service restaurant, an arcade & bowling alley. The grounds outside are very well kept. Plenty of parking and covered parking at the front doors of hotel for checking in and out. There is bell hop service at the door for larger loads to the room. Elevators are fast & clean and usually quickly available. Room cleaning service is nice and accommodating. Coffee and fridge in room. Great views of the beautiful WNC mountains from the rooms. Large flatscreen television in room. Nice size bathroom & shower."
Great experience. Met great people too. ALSO WON SOME MONEY,ChZDSUhNMG9nS0VJQ0FnSURlcWRQZkJBEAE,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,5.0,https://lh5.googleusercontent.com/p/AF1QipM8ywJRnQoi6tQmnF8So7EMG425pfnxy0OeJX2i=w150-h150-k-no-p,A Google Maps review about a Hotel.,Great experience. Met great people too. ALSO WON SOME MONEY
"A huge Indian casino in Murphy,NC. Very clean and orderly with friendly employees. My son in law and I went there for the newly installed sports book and he walked right up to the counter- no waiting.  The have a separate area for children with games as well as bowling alleys and pool tables for adults.

2nd time there and the sports book was busy!  8 big screen TVs with any game you wanted to watch.",ChZDSUhNMG9nS0VJQ0FnSUNLMmREdWF3EAE,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,5.0,https://lh5.googleusercontent.com/p/AF1QipPmlyjKkAglGxzGBvAFtR1Tc0kRqm5Brf6TpJd5=w150-h150-k-no-p,A Google Maps review about a Hotel.,"A huge Indian casino in Murphy,NC. Very clean and orderly with friendly employees. My son in law and I went there for the newly installed sports book and he walked right up to the counter- no waiting.  The have a separate area for children with games as well as bowling alleys and pool tables for adults.

2nd time there and the sports book was busy!  8 big screen TVs with any game you wanted to watch."
"This was a nice stop for the night. The floor is limited due to covid but you can play every other machine. Staff is friendly, room was clean and comfortable.   The steak salad had cold roast beef from the landing restaurant. It didnt make sense? Steak vs roast beef?? Other than that its a spot for a nights activity and worth the off prime rates experience. Non weekend.",ChZDSUhNMG9nS0VJQ0FnSUN5eVB6c1NnEAE,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,5.0,https://lh5.googleusercontent.com/p/AF1QipOT20ooB2EJy2dy6CC9pB0HfjGcvsRLrSjHK6Vr=w150-h150-k-no-p,A Google Maps review about a Hotel.,"This was a nice stop for the night. The floor is limited due to covid but you can play every other machine. Staff is friendly, room was clean and comfortable.   The steak salad had cold roast beef from the landing restaurant. It didnt make sense? Steak vs roast beef?? Other than that its a spot for a nights activity and worth the off prime rates experience. Non weekend."
"My fiance and I had a blast, played blackjack most of the time we were there we won quite a bit of money. Highly recommend going, if you do look for Matt hes the dealer at one of the blackjack tables made the game fun for us. We plan on going back again soon! Hopefully we will get to stay at the hotel this time!",ChdDSUhNMG9nS0VJQ0FnSUNxOHVqYzJ3RRAB,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,5.0,https://lh5.googleusercontent.com/p/AF1QipPnJwG0d7jkB-idQRNX2mhZncllk_g2upTV6k71=w150-h150-k-no-p,A Google Maps review about a Hotel.,"My fiance and I had a blast, played blackjack most of the time we were there we won quite a bit of money. Highly recommend going, if you do look for Matt hes the dealer at one of the blackjack tables made the game fun for us. We plan on going back again soon! Hopefully we will get to stay at the hotel this time!"
Beautiful Hotel and Casino. We had a wonderful vacation here! The mountain flowers are blooming. Scenic drive. Great variety in the food court. Easy to get to. Lots to see and do in the area.,ChdDSUhNMG9nS0VJQ0FnSUNLcGVyMzJRRRAB,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,5.0,https://lh5.googleusercontent.com/p/AF1QipPI8455zl0abOXJz74l-8AVMRgarEnNx6-Y9b8H=w150-h150-k-no-p,A Google Maps review about a Hotel.,Beautiful Hotel and Casino. We had a wonderful vacation here! The mountain flowers are blooming. Scenic drive. Great variety in the food court. Easy to get to. Lots to see and do in the area.
"Great, serene & ambiance relaxing, courteous staff. I really need spa time, but COVID closed. Plenty restaurant nearby, but there's Nathan's, Panda Express, Moe's and 2 other restaurants inside, but closed. Pool, 18 lane bowling alley & arcade are other activities there. Casino smoke free with slots, tables and many game options. Overall excellent for a short getaway and will be returning.",ChdDSUhNMG9nS0VJQ0FnSURTaWZmZWlBRRAB,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,4.0,https://lh5.googleusercontent.com/p/AF1QipMgZaIG3zUa-fmrkkc4Rx7i68gx9DPvlQbCTikJ=w150-h150-k-no-p,A Google Maps review about a Hotel.,"Great, serene & ambiance relaxing, courteous staff. I really need spa time, but COVID closed. Plenty restaurant nearby, but there's Nathan's, Panda Express, Moe's and 2 other restaurants inside, but closed. Pool, 18 lane bowling alley & arcade are other activities there. Casino smoke free with slots, tables and many game options. Overall excellent for a short getaway and will be returning."
Let's be honest about the hotel i have never stayed in the casino hotel so I guess go there to gamble on the 🎰 machine eat their but if the price of the hotel would drop I would tell you to go there so IDK about it .   It's kid firendly please to go to they play the arcade and 🎳  wild the grow up go and win big money from the slot machine ps kid not a loud on the casino floor other wize they will be checking for ID or drive license if the 4&5 year old or anything goes The parents will be ask to leave or take them in to the arcade and blowing Alie so parents keep kids away from casino floor or else.,ChdDSUhNMG9nS0VJQ0FnSUNtcGNxWXB3RRAB,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,5.0,https://lh5.googleusercontent.com/p/AF1QipMWFvzL3B9okt1ETYcFO-2KHQzO7Bd1dmAv8u7e=w150-h150-k-no-p,A Google Maps review about a Hotel.,Let's be honest about the hotel i have never stayed in the casino hotel so I guess go there to gamble on the 🎰 machine eat their but if the price of the hotel would drop I would tell you to go there so IDK about it .   It's kid firendly please to go to they play the arcade and 🎳  wild the grow up go and win big money from the slot machine ps kid not a loud on the casino floor other wize they will be checking for ID or drive license if the 4&5 year old or anything goes The parents will be ask to leave or take them in to the arcade and blowing Alie so parents keep kids away from casino floor or else.
"Nice Casino. It’s very clean and well lite. Don’t go expecting free alcoholic drinks. It’s not the casino doing it, it’s North Carolina’s alcohol law. Other than that the restaurants towards the back of the gaming floor are great. The staff is exceptionally nice, welcoming, and attentive.

The table games are nice but a little high on the minimum side. Slots are hit or miss in terms of payouts. Word of advice go during the week if you can, otherwise it’s crowded and tables are hard to find.

Overall it’s a nice casino with good eating options and great staff.",ChZDSUhNMG9nS0VJQ0FnSURnbTcyYkhREAE,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,5.0,https://lh5.googleusercontent.com/p/AF1QipNQCF3rcNmySzw4rsYb7tF5atz1IthYzKFyHKXd=w150-h150-k-no-p,A Google Maps review about a Hotel.,"Nice Casino. It’s very clean and well lite. Don’t go expecting free alcoholic drinks. It’s not the casino doing it, it’s North Carolina’s alcohol law. Other than that the restaurants towards the back of the gaming floor are great. The staff is exceptionally nice, welcoming, and attentive.

The table games are nice but a little high on the minimum side. Slots are hit or miss in terms of payouts. Word of advice go during the week if you can, otherwise it’s crowded and tables are hard to find.

Overall it’s a nice casino with good eating options and great staff."
"Sure everything is nice but it's overpriced. Customer service is either non-existent or slow.  My boyfriend is a senior citizen and I'm obviously disabled. We lugged our own bags through the lobby and down a long hallway.  And that is every time we go...... The girls on the floor with the drinks are pretty good but there aren't enough of them. They run around like a chicken with their head cut off so, it's not their fault that you have to wait a bit for a drink. They need to hire a couple more. My boyfriend got bit by something in the middle of the night in several places. we still had fun so yeah we come back. LOL not sure why we don't look for a another casino I think this one is just so close. Nice bowling alley in the back of the casino and the prices at the bowling alley aren't too bad.  Overall everything is beautiful and you will get the casino experience but they just need to tweak a few things to make it a more relaxing and enjoyable experience.",ChZDSUhNMG9nS0VJQ0FnSURVd0xlck93EAE,"https://www.google.de/maps/place/Harrah's+Cherokee+Valley+River/@38.5830702,-84.9224389,7z/data=!4m9!3m8!1s0x885ee10ccc45f657:0x73f9c48aaf5a71ce!5m2!4m1!1i2!8m2!3d35.1149596!4d-83.9925471!16s%2Fg%2F11cnc3m9lx?hl=en",ChIJV_ZFzAzhXogRznFar4rE-XM,Hotel,3.0,https://lh5.googleusercontent.com/p/AF1QipNVr4K8y0mKpWwtBfYGOcZdgEX_WNvKSGZVsVbE=w150-h150-k-no-p,A Google Maps review about a Hotel.,"Sure everything is nice but it's overpriced. Customer service is either non-existent or slow.  My boyfriend is a senior citizen and I'm obviously disabled. We lugged our own bags through the lobby and down a long hallway.  And that is every time we go...... The girls on the floor with the drinks are pretty good but there aren't enough of them. They run around like a chicken with their head cut off so, it's not their fault that you have to wait a bit for a drink. They need to hire a couple more. My boyfriend got bit by something in the middle of the night in several places. we still had fun so yeah we come back. LOL not sure why we don't look for a another casino I think this one is just so close. Nice bowling alley in the back of the casino and the prices at the bowling alley aren't too bad.  Overall everything is beautiful and you will get the casino experience but they just need to tweak a few things to make it a more relaxing and enjoyable experience."
"Perfectly situated for me, my hotel of choice in this area. Very closely linked with The Woodlands without the added premium. Johnny's restaurant in the lobby is great for some hearty Italian style cuisine and the staff are friendly and welcoming. Good sized bar to sit at when travelling alone.",ChdDSUhNMG9nS0VJQ0FnSUQwNk1TMWlBRRAB,"https://www.google.de/maps/place/Crowne+Plaza+Shenandoah+-+Woodlands+Area,+an+IHG+Hotel/@31.9181846,-94.9196764,7z/data=!4m9!3m8!1s0x864736e6b71f1ca1:0x5a121384e4f8c51d!5m2!4m1!1i2!8m2!3d30.1767688!4d-95.4477623!16s%2Fg%2F11b86n5lzy?hl=en",ChIJoRwft-Y2R4YRHcX45IQTElo,Hotel,5.0,https://lh5.googleusercontent.com/p/AF1QipMJmyx9WsyudjslDUpwqaiDkwWmNuj0OzVyWwZX=w150-h150-k-no-p,A Google Maps review about a Hotel.,"Perfectly situated for me, my hotel of choice in this area. Very closely linked with The Woodlands without the added premium. Johnny's restaurant in the lobby is great for some hearty Italian style cuisine and the staff are friendly and welcoming. Good sized bar to sit at when travelling alone."
Got an upgraded room once we requested to be on the top floor as my son enjoys the views!  The upgraded room on the 9th floor was clean but could have used a little maintenance/repairs. The views from the balcony was beautiful!  The breakfast was delicious!  We were running late to get to breakfast but the workers assured us to take out time and get what we needed.,ChdDSUhNMG9nS0VJQ0FnSUQtc29xUjF3RRAB,"https://www.google.de/maps/place/Hampton+Inn+%26+Suites+Orange+Beach%2FGulf+Front/@32.7720864,-89.6682116,7z/data=!4m9!3m8!1s0x889a06f098f471bd:0xe16076cf81f4d0ee!5m2!4m1!1i2!8m2!3d30.2681068!4d-87.5892144!16s%2Fg%2F1td61hwc?hl=en",ChIJvXH0mPAGmogR7tD0gc92YOE,Hotel,4.0,https://lh5.googleusercontent.com/p/AF1QipO6RNyAlG1qSD7kZdI3ihTgNMDqP_hPM-WXIbeD=w150-h150-k-no-p,A Google Maps review about a Hotel.,Got an upgraded room once we requested to be on the top floor as my son enjoys the views!  The upgraded room on the 9th floor was clean but could have used a little maintenance/repairs. The views from the balcony was beautiful!  The breakfast was delicious!  We were running late to get to breakfast but the workers assured us to take out time and get what we needed.
